WP_063859965.1	blaCTX-M-158	1.000	291	0	0	1	291	1	291	6.566E-189	578
WP_000725529.1	mecC	1.000	665	0	0	1	665	1	665	0.000E+00	1369
WP_003454408.1	tet(44)	1.000	640	0	0	1	640	1	640	0.000E+00	1314
WP_010973639.1	tet(30)	1.000	394	0	0	1	394	1	394	6.186E-259	786
WP_140423329.1	mcr-1.14	1.000	541	0	0	1	541	1	541	0.000E+00	1109
WP_011205810.1	aph(3')-Ib	0.944	253	14	0	19	271	1	253	3.828E-159	491
WP_011468318.1	aac(3)-Ig	1.000	158	0	0	1	158	1	158	1.096E-99	313
WP_011638903.1	mcr-4.3	1.000	523	0	0	19	541	1	523	0.000E+00	1091
WP_011707905.1	ampS	1.000	264	0	0	1	264	1	264	7.859E-182	556
WP_011726942.1	aac(2')-Id	1.000	191	0	0	20	210	1	191	3.032E-131	407
WP_011749610.1	aac(3)-Ih	1.000	152	0	0	1	152	1	152	9.052E-99	310
WP_011816299.1	blaA	0.947	267	14	0	17	283	1	267	9.777E-169	520
WP_012779617.1	dfrK	1.000	163	0	0	1	163	1	163	8.873E-113	351
WP_012954666.1	qnrB19	1.000	214	0	0	1	214	1	214	1.973E-146	451
WP_013188473.1	blaCTX-M-1	1.000	291	0	0	1	291	1	291	6.566E-189	578
WP_013263789.1	blaVIM-34	0.996	266	1	0	1	266	1	266	6.205E-177	542
WP_013263789.1	blaVIM-1	1.000	266	0	0	1	266	1	266	6.205E-177	542
WP_013263789.1	blaVIM-42	0.996	266	1	0	1	266	1	266	6.205E-177	542
WP_013279314.1	blaTEM-33	1.000	286	0	0	1	286	1	286	4.309E-191	584
WP_013846594.1	blaSGM-4	0.996	309	1	0	1	309	1	309	4.562E-202	617
WP_013981172.1	blaACT-9	1.000	380	0	0	1	380	1	380	5.412E-262	794
WP_014386803.1	mph(G)	1.000	294	0	0	1	294	1	294	3.271E-198	605
WP_014454104.1	blaOXA-256	1.000	266	0	0	1	266	1	266	1.256E-177	544
WP_014839980.1	fosA3	1.000	138	0	0	1	138	1	138	3.704E-93	293
WP_015345560.1	ere(D)	1.000	408	0	0	1	408	1	408	4.597E-278	842
WP_015365452.1	blaTEM-24	1.000	286	0	0	1	286	1	286	4.309E-191	584
WP_015379489.1	blaTEM-34	1.000	286	0	0	1	286	1	286	4.309E-191	584
WP_015387340.1	blaCTX-M-55	1.000	291	0	0	1	291	1	291	6.566E-189	578
WP_017146441.1	blaOXY-2-7	1.000	290	0	0	1	290	1	290	5.708E-190	581
WP_017386798.1	blaOXA-421	1.000	273	0	0	1	273	1	273	2.019E-184	564
WP_017816859.1	blaOXA-99	1.000	274	0	0	1	274	1	274	4.284E-185	566
WP_017900346.1	blaOKP-B-8	1.000	286	0	0	1	286	1	286	1.266E-187	574
WP_017900990.1	qnrB4	1.000	214	0	0	1	214	1	214	1.973E-146	451
WP_017901052.1	blaSIM-1	1.000	246	0	0	1	246	1	246	1.134E-168	517
WP_018659526.1	aph(2'')-Ic	1.000	306	0	0	1	306	1	306	5.533E-207	631
WP_019726361.1	rmtD	1.000	247	0	0	1	247	1	247	7.788E-165	506
WP_020316986.1	blaSHV-7	1.000	286	0	0	1	286	1	286	2.815E-187	573
WP_020442395.1	qnrA6	1.000	218	0	0	1	218	1	218	1.231E-153	472
WP_020442395.1	qnrA7	0.995	218	1	0	1	218	1	218	1.231E-153	472
WP_020803043.1	blaKPC-7	1.000	293	0	0	1	293	1	293	9.170E-195	595
WP_020835015.1	blaCARB-20	1.000	283	0	0	1	283	1	283	1.002E-188	577
WP_020836977.1	blaOXA-452	1.000	257	0	0	1	257	1	257	1.440E-171	526
WP_020848173.1	blaOXA-491	1.000	253	0	0	1	253	1	253	6.470E-170	521
WP_020996270.1	blaCMY-13	1.000	381	0	0	1	381	1	381	1.149E-262	796
WP_021034342.1	aph(2'')-Ig	1.000	306	0	0	1	306	1	306	4.594E-209	637
WP_024160909.1	cmlB1	1.000	404	0	0	18	421	1	404	1.335E-272	827
WP_025151790.1	blaDHA-12	1.000	379	0	0	1	379	1	379	8.987E-256	776
WP_032492113.1	blaTEM-164	1.000	286	0	0	1	286	1	286	4.309E-191	584
WP_032492184.1	blaCTX-M-87	1.000	291	0	0	1	291	1	291	2.692E-190	582
WP_032492277.1	qepA2	1.000	511	0	0	1	511	1	511	0.000E+00	1003
WP_032492330.1	blaTEM-57	1.000	286	0	0	1	286	1	286	4.309E-191	584
WP_032492430.1	blaKHM-1	1.000	241	0	0	1	241	1	241	1.573E-162	499
WP_032492467.1	qnrB10	1.000	214	0	0	1	214	1	214	1.973E-146	451
WP_032492467.1	qnrB62	0.995	214	1	0	1	214	1	214	1.973E-146	451
WP_032492553.1	blaCTX-M-71	1.000	291	0	0	1	291	1	291	2.955E-189	579
WP_063864902.1	blaTEM-214	1.000	286	0	0	1	286	1	286	1.939E-191	585
WP_063865148.1	blaTMB-2	1.000	245	0	0	1	245	1	245	2.641E-167	513
WP_063865159.1	blaVEB-4	1.000	299	0	0	1	299	1	299	1.697E-199	609
WP_063865164.1	blaVHH-1	1.000	283	0	0	1	283	1	283	9.127E-190	580
